,id,stateabb,ccode,year,milex,milper,irst,pec,tpop,upop,cinc,version
9724,9724,NIG,475,1975,620384,270,0,21181,62770,6893,0.006364824,2011
9725,9725,NIG,475,1976,670468,270,15,22731,64488,7366,0.0064625824,2011
9726,9726,NIG,475,1977,785742,300,15,26850,66272,7608,0.0067795143,2011
9727,9727,NIG,475,1978,723404,204,15,26418,68121,7852,0.006088464,2011
9728,9728,NIG,475,1979,739557,164,15,27461,70037,8110,0.0058360947,2011
9729,9729,NIG,475,1980,701754,150,15,30466,72024,8359,0.0057958174,2011
9730,9730,NIG,475,1981,893444,144,15,37919,74082,8583,0.005916077,2011
9731,9731,NIG,475,1982,1671002,144,15,38534,76214,8828,0.006108744,2011
9732,9732,NIG,475,1983,1451008,144,182,35575,78422,9074,0.0060563483,2011
9733,9733,NIG,475,1984,1215983,144,187,40697,93327,9312,0.006489496,2011
9734,9734,NIG,475,1985,1093000,134,254,42115,95690,9546,0.0064534345,2011
9735,9735,NIG,475,1986,673040,138,200,43404,98168,10343,0.00646181,2011
9736,9736,NIG,475,1987,202130,138,200,38231,101408,11140,0.006393508,2011
9737,9737,NIG,475,1988,283340,107,192,42759,104957,11937,0.0063853776,2011
9738,9738,NIG,475,1989,253000,107,213,45173,93336,12734,0.0060746497,2011
9739,9739,NIG,475,1990,284270,94,220,40032,96154,13531,0.0059633073,2011
9740,9740,NIG,475,1991,243720,94,200,41578,99087,14328,0.0062437826,2011
9741,9741,NIG,475,1992,176900,76,140,51180,102128,15123,0.006360788,2011
9742,9742,NIG,475,1993,210000,76,140,50846,105265,15929,0.006389407,2011
9743,9743,NIG,475,1994,1191000,80,58,69204,108468,16778,0.006867949,2011
9744,9744,NIG,475,1995,1507000,80,36,67641,111722,17597,0.0069358745,2011
9745,9745,NIG,475,1996,1913000,80,12,74423,115020,18455,0.0070989453,2011
9746,9746,NIG,475,1997,1965000,76,15,76027,118369,19356,0.0071488484,2011
9747,9747,NIG,475,1998,2143000,76,15,70293,106409,20301,0.006782046,2011
9748,9748,NIG,475,1999,2237000,77,15,72235,108945,21291,0.006851223,2011
9749,9749,NIG,475,2000,518000,76,15,68118,111506,22234,0.0064554876,2011
9750,9750,NIG,475,2001,516000,78,15,76867,118801,23219,0.006811931,2011
9751,9751,NIG,475,2002,901000,78,0,81229,129225,25142,0.007772603,2011
9752,9752,NIG,475,2003,478000,78,0,74491,132550,26325,0.007670184,2011
9753,9753,NIG,475,2004,572000,78,40,77513,135999,27862,0.0078137135,2011
9754,9754,NIG,475,2005,854000,79,100,87816,139586,29155,0.008058256,2011
9755,9755,NIG,475,2006,768000,79,100,85407,143315,30192,0.008070733,2011
9756,9756,NIG,475,2007,980000,85,100,87075,147187,33057,0.008381817,2011
9757,9757,NIG,475,2008,1339000,80,100,89626,151208,35128,0.008523331,2011
9758,9758,NIG,475,2009,1505000,80,100,84145,155381,36362,0.008561893,2011
9759,9759,NIG,475,2010,1519000,80,100,94388,159708,37971,0.008710856,2011
9760,9760,NIG,475,2011,2249000,80,100,105763,164193,39636,0.008966926,2011
9761,9761,NIG,475,2012,2033000,80,100,111228,168834,41376,0.0090816775,2011
9762,9762,GAB,481,1960,500,0,0,45,486,0,3.0396459E-05,2011
9763,9763,GAB,481,1961,1000,0,0,61,488,0,3.1010386E-05,2011
9764,9764,GAB,481,1962,1503,0,0,25,490,0,2.9290966E-05,2011
9765,9765,GAB,481,1963,2504,1,0,12,492,0,3.7385922E-05,2011
9766,9766,GAB,481,1964,2001,1,0,13,494,0,3.6019523E-05,2011
9767,9767,GAB,481,1965,3002,1,0,15,462,0,3.526077E-05,2011
9768,9768,GAB,481,1966,3002,1,0,70,495,0,3.695558E-05,2011
9769,9769,GAB,481,1967,3002,1,0,393,494,0,4.5212008E-05,2011
9770,9770,GAB,481,1968,3002,1,0,1185,494,0,6.307196E-05,2011
9771,9771,GAB,481,1969,3484,1,0,951,497,0,5.529114E-05,2011
9772,9772,GAB,481,1970,3000,1,0,1685,504,0,6.785861E-05,2011
9773,9773,GAB,481,1971,5463,1,0,2361,516,0,8.176929E-05,2011
9774,9774,GAB,481,1972,6669,2,0,2259,532,0,8.487481E-05,2011
9775,9775,GAB,481,1973,9461,2,0,2920,552,0,9.57093E-05,2011
9776,9776,GAB,481,1974,10628,2,0,2897,572,0,9.478664E-05,2011
9777,9777,GAB,481,1975,16853,3,0,2444,593,103,0.00011631242,2011
9778,9778,GAB,481,1976,20114,3,0,2550,612,106,0.0001169937,2011
9779,9779,GAB,481,1977,28929,4,0,2869,632,110,0.0001305096,2011
9780,9780,GAB,481,1978,53891,4,0,3415,651,114,0.0001450243,2011
9781,9781,GAB,481,1979,67746,5,0,2801,671,117,0.00014201569,2011
9782,9782,GAB,481,1980,75102,5,0,2853,691,122,0.00014306273,2011
9783,9783,GAB,481,1981,81231,7,0,2816,712,127,0.00015527497,2011
9784,9784,GAB,481,1982,78662,7,0,2744,734,131,0.00015220561,2011
9785,9785,GAB,481,1983,73453,7,0,2463,756,135,0.0001456243,2011
9786,9786,GAB,481,1984,67665,7,0,2302,779,140,0.00013926902,2011
9787,9787,GAB,481,1985,79020,7,0,2073,803,145,0.00013835472,2011
9788,9788,GAB,481,1986,149000,9,0,2151,828,163,0.00016487384,2011
9789,9789,GAB,481,1987,128000,9,0,1981,854,182,0.00015811743,2011
9790,9790,GAB,481,1988,153770,8,0,2162,881,204,0.00015962421,2011
9791,9791,GAB,481,1989,145790,10,0,2307,908,229,0.00018073166,2011
9792,9792,GAB,481,1990,100000,9,0,1987,935,257,0.00016152691,2011
9793,9793,GAB,481,1991,,10,0,2105,962,288,0.00019177496,2011
9794,9794,GAB,481,1992,,7,0,2564,990,323,0.00018315512,2011
9795,9795,GAB,481,1993,,7,0,3189,1018,362,0.00019676398,2011
9796,9796,GAB,481,1994,95000,6,0,3272,1046,380,0.00017814862,2011
9797,9797,GAB,481,1995,102000,7,0,3712,1076,395,0.00019143791,2011
9798,9798,GAB,481,1996,114000,7,0,3569,1106,411,0.00019124214,2011
9799,9799,GAB,481,1997,115000,10,0,3459,1138,428,0.00021360454,2011
9800,9800,GAB,481,1998,135000,7,0,2646,1167,445,0.00018813317,2011
9801,9801,GAB,481,1999,135000,7,0,2722,1197,463,0.00018831671,2011
9802,9802,GAB,481,2000,125000,5,0,2469,1226,477,0.00016656594,2011
9803,9803,GAB,481,2001,120000,5,0,2477,1237,491,0.0001672738,2011
9804,9804,GAB,481,2002,13000,5,0,2826,1285,520,0.00016276512,2011
9805,9805,GAB,481,2003,15000,5,0,2669,1316,533,0.00016012783,2011
9806,9806,GAB,481,2004,17000,5,0,2773,1347,546,0.00016052397,2011
9807,9807,GAB,481,2005,114000,5,0,2802,1379,559,0.00017538002,2011
9808,9808,GAB,481,2006,111000,5,0,2843,1413,573,0.00017413021,2011
9809,9809,GAB,481,2007,123000,5,0,3050,1447,587,0.00017606173,2011
9810,9810,GAB,481,2008,134000,5,0,3139,1483,601,0.00017561011,2011
9811,9811,GAB,481,2009,132000,5,0,3345,1519,616,0.00017639203,2011
9812,9812,GAB,481,2010,246000,5,0,3593,1556,631,0.0001888845,2011
9813,9813,GAB,481,2011,266000,5,0,3690,1594,646,0.00019073862,2011
9814,9814,GAB,481,2012,222000,5,0,3712,1633,662,0.00018598595,2011
9815,9815,CEN,482,1960,0,0,0,1,1297,0,7.429135E-05,2011
9816,9816,CEN,482,1961,822,0,0,1,1323,0,7.499027E-05,2011
9817,9817,CEN,482,1962,1001,0,0,1,1349,107,0.00010898875,2011
9818,9818,CEN,482,1963,1001,0,0,2,1376,119,0.00011111793,2011
9819,9819,CEN,482,1964,2001,2,0,2,1404,126,0.00012846592,2011
9820,9820,CEN,482,1965,2313,2,0,3,1432,135,0.00013096549,2011
9821,9821,CEN,482,1966,2382,2,0,3,1465,144,0.00013078023,2011
9822,9822,CEN,482,1967,3832,2,0,3,1502,153,0.00013287338,2011
9823,9823,CEN,482,1968,4493,2,0,4,1537,163,0.00013418138,2011
9824,9824,CEN,482,1969,5878,2,0,5,1575,174,0.0001367369,2011
9825,9825,CEN,482,1970,4865,2,0,595,1870,185,0.00016054616,2011
9826,9826,CEN,482,1971,5297,2,0,607,1869,197,0.0001603991,2011
9827,9827,CEN,482,1972,5202,3,0,623,1915,208,0.00016722883,2011
9828,9828,CEN,482,1973,7256,3,0,653,1963,220,0.00016930388,2011
9829,9829,CEN,482,1974,6931,3,0,653,2012,232,0.00016855053,2011
9830,9830,CEN,482,1975,8277,3,0,698,2046,300,0.00018146745,2011
9831,9831,CEN,482,1976,8013,4,0,713,2097,249,0.0001753894,2011
9832,9832,CEN,482,1977,7652,7,0,730,2167,262,0.0001968579,2011
9833,9833,CEN,482,1978,10144,4,0,764,2221,276,0.00017943107,2011
9834,9834,CEN,482,1979,13971,4,0,764,2277,291,0.00018127907,2011
9835,9835,CEN,482,1980,13902,4,0,783,2309,297,0.00018049685,2011
9836,9836,CEN,482,1981,15030,4,0,802,2367,334,0.00018568872,2011
9837,9837,CEN,482,1982,15630,5,0,823,2422,375,0.00019770487,2011
9838,9838,CEN,482,1983,17823,4,0,844,2478,421,0.00019786337,2011
9839,9839,CEN,482,1984,16209,5,0,900,2536,473,0.00020943387,2011
9840,9840,CEN,482,1985,11811,5,0,921,2608,486,0.00020951951,2011
9841,9841,CEN,482,1986,17004,5,0,944,2740,499,0.0002126149,2011
9842,9842,CEN,482,1987,18670,5,0,964,2725,513,0.00021028245,2011
9843,9843,CEN,482,1988,21980,5,0,964,2878,527,0.0002135969,2011
9844,9844,CEN,482,1989,18000,5,0,964,2989,542,0.0002166264,2011
9845,9845,CEN,482,1990,20851,4,0,964,2929,561,0.00020570686,2011
9846,9846,CEN,482,1991,,4,0,964,2997,580,0.00025108538,2011
9847,9847,CEN,482,1992,27960,4,0,1025,3065,600,0.0002190404,2011
9848,9848,CEN,482,1993,14100,4,0,1025,3134,620,0.0002148865,2011
9849,9849,CEN,482,1994,20000,4,0,948,3203,641,0.00021428226,2011
9850,9850,CEN,482,1995,24000,4,0,948,3273,661,0.00021434529,2011
9851,9851,CEN,482,1996,31000,5,0,825,3344,682,0.00022061392,2011
9852,9852,CEN,482,1997,39000,5,0,850,3245,703,0.00021718982,2011
9853,9853,CEN,482,1998,50000,4,0,850,3485,725,0.00021809846,2011
9854,9854,CEN,482,1999,45000,3,0,637,3550,748,0.00020627557,2011
9855,9855,CEN,482,2000,14000,3,0,637,3615,769,0.00019936175,2011
9856,9856,CEN,482,2001,15000,3,0,637,3820,791,0.00020610381,2011
9857,9857,CEN,482,2002,11000,3,0,637,3767,604,0.00019722707,2011
9858,9858,CEN,482,2003,14000,3,0,637,3830,617,0.00019741827,2011
9859,9859,CEN,482,2004,15000,3,0,642,3894,630,0.0001973777,2011
9860,9860,CEN,482,2005,15000,3,0,643,3961,644,0.00019762592,2011
9861,9861,CEN,482,2006,16000,3,0,644,4032,658,0.0001979338,2011
9862,9862,CEN,482,2007,18000,3,0,643,4107,672,0.00019838203,2011
9863,9863,CEN,482,2008,20000,3,0,643,4185,687,0.00019820982,2011
9864,9864,CEN,482,2009,36000,3,0,643,4266,702,0.00019993003,2011
9865,9865,CEN,482,2010,51000,3,0,643,4350,717,0.00020133132,2011
9866,9866,CEN,482,2011,54000,2,0,645,4436,732,0.0001938419,2011
9867,9867,CEN,482,2012,,2,0,645,4525,748,0.00022623682,2011
9868,9868,CHA,483,1960,0,0,0,1,3064,0,0.00017544795,2011
9869,9869,CHA,483,1961,1620,0,0,1,3114,0,0.00017604353,2011
9870,9870,CHA,483,1962,1292,0,0,1,3166,0,0.00017338495,2011
9871,9871,CHA,483,1963,1487,2,0,2,3220,0,0.00018854409,2011
9872,9872,CHA,483,1964,1787,2,0,2,3254,0,0.00018603068,2011
9873,9873,CHA,483,1965,3322,4,0,2,3310,0,0.00020378949,2011
9874,9874,CHA,483,1966,5777,5,0,3,3371,101,0.00023854063,2011
9875,9875,CHA,483,1967,5979,5,0,3,3428,112,0.00023841127,2011
9876,9876,CHA,483,1968,6239,6,0,4,3497,125,0.00024627466,2011
9877,9877,CHA,483,1969,7835,5,0,5,3568,137,0.00024180241,2011
9878,9878,CHA,483,1970,7922,7,0,189,3640,150,0.0002593803,2011
9879,9879,CHA,483,1971,14163,8,0,194,3715,164,0.00027273656,2011
9880,9880,CHA,483,1972,15281,10,0,198,3791,179,0.00028697992,2011
9881,9881,CHA,483,1973,15954,10,0,202,3871,192,0.00028744582,2011
9882,9882,CHA,483,1974,15322,10,0,206,3949,207,0.0002845699,2011
9883,9883,CHA,483,1975,18906,11,0,210,4030,222,0.000293368,2011
9884,9884,CHA,483,1976,25010,11,0,214,4116,234,0.0002969983,2011
9885,9885,CHA,483,1977,29999,9,0,231,4213,247,0.00028814218,2011
9886,9886,CHA,483,1978,41349,5,0,239,4309,260,0.00026611143,2011
9887,9887,CHA,483,1979,50020,5,0,239,4379,274,0.00026755952,2011
9888,9888,CHA,483,1980,62031,3,0,243,4477,290,0.00025913602,2011
9889,9889,CHA,483,1981,55003,3,0,254,4581,303,0.0002573667,2011
9890,9890,CHA,483,1982,52040,3,0,264,4690,317,0.00025763363,2011
9891,9891,CHA,483,1983,52498,4,0,270,4802,332,0.00026515094,2011
9892,9892,CHA,483,1984,55682,16,0,267,4913,346,0.00033696208,2011
9893,9893,CHA,483,1985,36880,16,0,267,5020,361,0.00033483858,2011
9894,9894,CHA,483,1986,48660,22,0,277,5122,443,0.00038134315,2011
9895,9895,CHA,483,1987,34300,30,0,290,5221,525,0.000435976,2011
9896,9896,CHA,483,1988,77890,33,0,296,5322,607,0.00046837307,2011
9897,9897,CHA,483,1989,57990,33,0,305,5556,689,0.00048306343,2011
9898,9898,CHA,483,1990,59318,50,0,1471,5687,771,0.0006038858,2011
9899,9899,CHA,483,1991,21000,50,0,1492,5819,853,0.0006406487,2011
9900,9900,CHA,483,1992,35340,38,0,1534,5961,934,0.0005888072,2011
9901,9901,CHA,483,1993,38300,30,0,1593,6098,956,0.0005397087,2011
9902,9902,CHA,483,1994,29000,40,0,1627,6214,994,0.0006123135,2011
9903,9903,CHA,483,1995,34000,40,0,1657,6335,1039,0.0006168776,2011
9904,9904,CHA,483,1996,40000,40,0,1695,6515,1085,0.00062625104,2011
9905,9905,CHA,483,1997,43000,35,0,1737,6702,1134,0.0005945555,2011
9906,9906,CHA,483,1998,64000,30,0,1781,7270,1185,0.0005833144,2011
9907,9907,CHA,483,1999,47000,30,0,1827,7458,1239,0.00058168534,2011
9908,9908,CHA,483,2000,14000,30,0,1874,7651,1297,0.000577583,2011
9909,9909,CHA,483,2001,13000,30,0,1910,8322,1357,0.0006113769,2011
9910,9910,CHA,483,2002,34000,30,0,1948,8960,760,0.00059043843,2011
9911,9911,CHA,483,2003,41000,30,0,2087,9311,790,0.00059966586,2011
9912,9912,CHA,483,2004,47000,30,0,2118,9665,822,0.00060824386,2011
9913,9913,CHA,483,2005,56000,30,0,2164,10014,854,0.00061811303,2011
9914,9914,CHA,483,2006,59000,30,0,2199,10357,888,0.00062615855,2011
9915,9915,CHA,483,2007,70000,17,0,2260,10694,923,0.00052597234,2011
9916,9916,CHA,483,2008,145000,25,0,2320,11031,960,0.00060421566,2011
9917,9917,CHA,483,2009,142000,25,0,2348,11371,998,0.0006059666,2011
9918,9918,CHA,483,2010,222000,25,0,2386,11721,1038,0.0006172874,2011
9919,9919,CHA,483,2011,177000,26,0,2422,12080,1079,0.00063001126,2011
9920,9920,CHA,483,2012,202000,25,0,2462,12448,1121,0.0006304826,2011
9921,9921,CON,484,1960,400,0,0,78,988,0,6.0348506E-05,2011
9922,9922,CON,484,1961,2000,0,0,151,1010,113,0.00010358015,2011
9923,9923,CON,484,1962,4335,1,0,180,1034,136,0.00012036351,2011
9924,9924,CON,484,1963,4000,2,0,161,1059,137,0.00012499793,2011
9925,9925,CON,484,1964,5003,2,0,125,1084,139,0.00012339435,2011
9926,9926,CON,484,1965,5003,4,0,107,1111,140,0.00013851747,2011
9927,9927,CON,484,1966,7737,5,0,94,1139,141,0.00014364517,2011
9928,9928,CON,484,1967,8985,5,0,78,1168,142,0.00014149662,2011
9929,9929,CON,484,1968,9216,3,0,399,1198,144,0.00013366659,2011
9930,9930,CON,484,1969,9463,3,0,416,1230,145,0.00013233753,2011
9931,9931,CON,484,1970,6000,6,0,469,1263,146,0.00014805135,2011
9932,9932,CON,484,1971,13661,6,0,512,1297,147,0.00015315885,2011
9933,9933,CON,484,1972,12735,9,0,509,1332,149,0.00016996538,2011
9934,9934,CON,484,1973,19443,7,0,427,1369,150,0.00015688315,2011
9935,9935,CON,484,1974,24158,7,0,432,1407,151,0.00015509667,2011
9936,9936,CON,484,1975,33492,7,0,445,1447,225,0.00017276141,2011
9937,9937,CON,484,1976,34333,10,0,580,1489,300,0.00020763479,2011
9938,9938,CON,484,1977,36634,7,0,485,1532,374,0.00019991495,2011
9939,9939,CON,484,1978,38114,11,0,445,1576,448,0.00023469885,2011
9940,9940,CON,484,1979,52651,16,0,462,1622,523,0.00028007344,2011
9941,9941,CON,484,1980,48980,16,0,465,1669,597,0.0002883722,2011
9942,9942,CON,484,1981,56401,14,0,524,1717,671,0.00028591673,2011
9943,9943,CON,484,1982,52300,11,0,745,1766,745,0.00027863783,2011
9944,9944,CON,484,1983,69008,11,0,1515,1817,820,0.0003022569,2011
9945,9945,CON,484,1984,49000,15,0,1382,1869,894,0.00032514642,2011
9946,9946,CON,484,1985,55650,15,0,1510,1924,894,0.0003253168,2011
9947,9947,CON,484,1986,115000,13,0,1467,1981,942,0.00032579622,2011
9948,9948,CON,484,1987,100510,14,0,1634,2041,994,0.00033341866,2011
9949,9949,CON,484,1988,71553,51,0,1575,2102,1047,0.00054469577,2011
9950,9950,CON,484,1989,74923,51,0,1705,2166,1104,0.00055741693,2011
9951,9951,CON,484,1990,86880,9,0,1376,2232,1159,0.00031060498,2011
9952,9952,CON,484,1991,,9,0,1398,2301,1216,0.0003720903,2011
9953,9953,CON,484,1992,125630,10,0,1495,2372,1276,0.00035394944,2011
9954,9954,CON,484,1993,,10,0,1502,2444,1339,0.00039193316,2011
9955,9955,CON,484,1994,38000,10,0,1609,2518,1405,0.00033709762,2011
9956,9956,CON,484,1995,49000,10,0,1504,2593,1466,0.00033826177,2011
9957,9957,CON,484,1996,56000,10,0,1447,2668,1529,0.0003382575,2011
9958,9958,CON,484,1997,74000,10,0,1775,2745,1594,0.0003458114,2011
9959,9959,CON,484,1998,83000,10,0,772,2785,1663,0.00033925942,2011
9960,9960,CON,484,1999,73000,10,0,764,2864,1734,0.0003375375,2011
9961,9961,CON,484,2000,73000,10,0,1363,2943,1786,0.00034324807,2011
9962,9962,CON,484,2001,80000,10,0,1417,2974,1840,0.00035066632,2011
9963,9963,CON,484,2002,,10,0,1284,3284,1700,0.00043366096,2011
9964,9964,CON,484,2003,49000,10,0,1531,3363,1774,0.00037586276,2011
9965,9965,CON,484,2004,56000,10,0,1528,3449,1851,0.00038009725,2011
9966,9966,CON,484,2005,79000,10,0,1554,3543,1932,0.00038849007,2011
9967,9967,CON,484,2006,84000,10,0,1721,3647,2016,0.00039487556,2011
9968,9968,CON,484,2007,94000,10,0,1880,3759,2104,0.00040171106,2011
9969,9969,CON,484,2008,112000,10,0,1664,3876,2196,0.0004037521,2011
9970,9970,CON,484,2009,134000,10,0,1946,3995,2292,0.00041174932,2011
9971,9971,CON,484,2010,214000,10,0,1963,4112,2389,0.00042299816,2011
9972,9972,CON,484,2011,290000,10,0,1973,4225,2476,0.00043449478,2011
9973,9973,CON,484,2012,325000,10,0,2398,4337,2563,0.00044429884,2011
9974,9974,DRC,490,1960,0,25,0,263,14106,828,0.0013257691,2011
9975,9975,DRC,490,1961,10000,18,0,239,14698,949,0.0013244189,2011
9976,9976,DRC,490,1962,20000,20,0,201,15376,1088,0.0013850656,2011
9977,9977,DRC,490,1963,20000,25,0,232,15974,1248,0.001465072,2011
9978,9978,DRC,490,1964,12000,25,0,292,16661,1430,0.0015107102,2011
9979,9979,DRC,490,1965,31000,25,0,356,17378,1640,0.0016092054,2011
9980,9980,DRC,490,1966,32000,25,0,274,18125,1881,0.0016578289,2011
9981,9981,DRC,490,1967,37000,35,0,328,18904,2156,0.001803782,2011
9982,9982,DRC,490,1968,44000,30,0,1401,19778,2472,0.0018793063,2011
9983,9983,DRC,490,1969,61000,45,0,1605,20565,3127,0.0021593045,2011
9984,9984,DRC,490,1970,60000,45,0,7908,21638,3251,0.0023030816,2011
9985,9985,DRC,490,1971,89400,45,0,8119,22244,3788,0.002433401,2011
9986,9986,DRC,490,1972,90600,45,0,8374,22860,4104,0.002466461,2011
9987,9987,DRC,490,1973,83600,65,0,8529,23508,4414,0.002625625,2011
9988,9988,DRC,490,1974,169200,60,0,8737,24166,4757,0.0026533802,2011
9989,9989,DRC,490,1975,147800,55,0,8130,22582,4920,0.002504381,2011
9990,9990,DRC,490,1976,101161,55,0,7965,23286,5178,0.0025013555,2011
9991,9991,DRC,490,1977,36173,53,0,8043,24017,5379,0.0024826906,2011
9992,9992,DRC,490,1978,45455,53,0,8253,24774,5420,0.0024669247,2011
9993,9993,DRC,490,1979,115654,23,0,8732,25561,5425,0.0022805906,2011
9994,9994,DRC,490,1980,179076,26,0,8930,26377,5908,0.0023882831,2011
9995,9995,DRC,490,1981,84675,44,0,9454,27233,6087,0.0024903314,2011
9996,9996,DRC,490,1982,148500,40,0,9306,28119,6234,0.0024857405,2011
9997,9997,DRC,490,1983,140080,42,0,10056,29039,6388,0.0025101742,2011
9998,9998,DRC,490,1984,54987,60,0,10311,29917,6259,0.0025505023,2011
9999,9999,DRC,490,1985,81000,62,0,11360,30981,6465,0.00260313,2011
10000,10000,DRC,490,1986,46560,53,0,11537,31499,6671,0.0025363048,2011
10001,10001,DRC,490,1987,46260,53,0,12039,32461,6877,0.0025513018,2011
10002,10002,DRC,490,1988,66820,51,0,12531,33458,7083,0.0025596544,2011
10003,10003,DRC,490,1989,141064,51,0,13039,34491,7289,0.0026133603,2011
10004,10004,DRC,490,1990,58662,55,30,15196,35562,7495,0.0026380701,2011
10005,10005,DRC,490,1991,235000,60,30,15697,36672,7702,0.0028161844,2011
10006,10006,DRC,490,1992,,45,30,16579,40568,8375,0.0034403633,2011
10007,10007,DRC,490,1993,245000,40,30,17687,42276,8866,0.0029308207,2011
10008,10008,DRC,490,1994,119000,40,30,18484,43930,9385,0.0029444948,2011
10009,10009,DRC,490,1995,185000,40,30,19340,45453,9887,0.0029941394,2011
10010,10010,DRC,490,1996,174000,50,30,19882,46812,10416,0.0030834286,2011
10011,10011,DRC,490,1997,308000,30,30,20155,48040,10973,0.0029801817,2011
10012,10012,DRC,490,1998,371000,50,30,20337,49139,11560,0.0031881437,2011
10013,10013,DRC,490,1999,411000,55,30,20697,50335,12179,0.0032576313,2011
10014,10014,DRC,490,2000,400000,56,30,20875,51654,12777,0.0032833067,2011
10015,10015,DRC,490,2001,392000,81,30,21185,51667,13404,0.0035297219,2011
10016,10016,DRC,490,2002,,81,30,21562,49517,11817,0.0041517355,2011
10017,10017,DRC,490,2003,119000,98,30,25207,50972,12315,0.003689333,2011
10018,10018,DRC,490,2004,194000,81,30,26174,52487,12836,0.003603977,2011
10019,10019,DRC,490,2005,150000,65,30,27070,54028,13684,0.0035422833,2011
10020,10020,DRC,490,2006,163000,65,30,28060,55591,14263,0.0035912958,2011
10021,10021,DRC,490,2007,166000,51,30,24401,57188,14867,0.003480393,2011
10022,10022,DRC,490,2008,168000,134,30,25253,58819,16115,0.0042607137,2011
10023,10023,DRC,490,2009,123000,151,30,26101,60486,17436,0.0044819196,2011
10024,10024,DRC,490,2010,193000,151,30,26964,62191,18195,0.004517214,2011
10025,10025,DRC,490,2011,221000,159,30,28466,63932,19288,0.00468859,2011
10026,10026,DRC,490,2012,232000,159,30,27620,65705,20126,0.004724141,2011
10027,10027,UGA,500,1962,840,2,0,56,7100,95,0.00043601092,2011
10028,10028,UGA,500,1963,2800,6,0,61,7398,102,0.00047733332,2011
10029,10029,UGA,500,1964,5601,6,0,64,7715,110,0.00048752714,2011
10030,10030,UGA,500,1965,10921,6,0,73,8047,118,0.00050547154,2011
10031,10031,UGA,500,1966,14282,11,19,83,8397,127,0.0005569443,2011
10032,10032,UGA,500,1967,16802,12,20,92,8762,136,0.0005730192,2011
10033,10033,UGA,500,1968,19882,15,21,197,9130,146,0.0006045916,2011
10034,10034,UGA,500,1969,19602,16,21,198,9549,331,0.00066496956,2011
10035,10035,UGA,500,1970,22260,16,20,2196,9806,351,0.00070892187,2011
10036,10036,UGA,500,1971,52670,14,16,2258,10127,371,0.0007225438,2011
10037,10037,UGA,500,1972,64679,13,11,2292,10462,391,0.00072333403,2011
10038,10038,UGA,500,1973,59246,12,14,2291,10810,411,0.0007143465,2011
10039,10039,UGA,500,1974,74972,25,12,2319,11172,431,0.00080180605,2011
10040,10040,UGA,500,1975,86613,25,8,2364,11549,452,0.0008098873,2011
10041,10041,UGA,500,1976,99788,25,8,2425,11943,472,0.00082055124,2011
10042,10042,UGA,500,1977,135864,23,15,2495,12352,492,0.00082968845,2011
10043,10043,UGA,500,1978,156012,6,7,2574,12780,512,0.00072784506,2011
10044,10044,UGA,500,1979,241009,6,3,2662,13225,532,0.0007550691,2011
10045,10045,UGA,500,1980,250090,6,4,2731,13120,552,0.0007397578,2011
10046,10046,UGA,500,1981,81222,6,2,2797,13472,572,0.00069848535,2011
10047,10047,UGA,500,1982,94332,10,2,2871,13804,592,0.000729885,2011
10048,10048,UGA,500,1983,88706,13,0,2929,14123,612,0.00074885186,2011
10049,10049,UGA,500,1984,38043,15,0,3010,14439,632,0.00074779295,2011
10050,10050,UGA,500,1985,38257,15,0,3078,14762,652,0.00075040717,2011
10051,10051,UGA,500,1986,80000,15,0,3135,15089,673,0.0007592851,2011
10052,10052,UGA,500,1987,130920,25,0,3217,15421,693,0.0008284263,2011
10053,10053,UGA,500,1988,141670,35,0,3309,15778,713,0.0008885331,2011
10054,10054,UGA,500,1989,83820,40,0,3403,16182,733,0.00091872015,2011
10055,10055,UGA,500,1990,74130,60,30,9218,16649,753,0.0011122274,2011
10056,10056,UGA,500,1991,73290,60,30,9432,17190,773,0.0011690678,2011
10057,10057,UGA,500,1992,86810,70,30,9671,17796,823,0.0012762215,2011
10058,10058,UGA,500,1993,79500,70,30,9872,18440,873,0.0013025411,2011
10059,10059,UGA,500,1994,80000,60,30,10093,19080,923,0.0012530838,2011
10060,10060,UGA,500,1995,126000,51,30,10207,19263,973,0.0011982581,2011
10061,10061,UGA,500,1996,156000,50,30,10387,19848,1023,0.001212499,2011
10062,10062,UGA,500,1997,166000,50,30,10558,20438,1072,0.0012284134,2011
10063,10063,UGA,500,1998,230000,50,30,10633,20554,1122,0.0012518861,2011
10064,10064,UGA,500,1999,199000,50,30,10779,21143,1172,0.0012517859,2011
10065,10065,UGA,500,2000,135000,50,30,10928,21778,1222,0.0012448686,2011
10066,10066,UGA,500,2001,126000,55,30,11139,23310,1272,0.001347998,2011
10067,10067,UGA,500,2002,165000,55,30,11336,25943,1180,0.0014231091,2011
10068,10068,UGA,500,2003,158000,60,30,11546,26838,1225,0.001472942,2011
10069,10069,UGA,500,2004,192000,53,30,11756,27767,1272,0.001434522,2011
10070,10070,UGA,500,2005,196000,45,30,11933,28725,1320,0.0013876464,2011
10071,10071,UGA,500,2006,192000,45,30,12078,29711,1371,0.0014030279,2011
10072,10072,UGA,500,2007,232000,45,30,12289,30729,1423,0.0014256547,2011
10073,10073,UGA,500,2008,293000,45,30,12560,31779,1477,0.0014422386,2011
10074,10074,UGA,500,2009,277000,45,30,12801,32864,1534,0.0014541309,2011
